Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Mahindra XUV500,Mahindra,Mumbai,2017,36090,Diesel,Automatic,2,0,2179,140,7.0,1110000
Hyundai Elite i20,Hyundai,Mumbai,2017,90918,Diesel,Manual,1,0,1396,90,5.0,645000
Honda Brio,Honda,Mumbai,2012,61764,Petrol,Manual,1,0,1198,88,5.0,241000
Hyundai Elite i20,Hyundai,Mumbai,2015,51020,Petrol,Manual,1,0,1197,83,5.0,486000
Maruti Baleno,Maruti,Mumbai,2016,62767,Diesel,Manual,1,0,1248,75,5.0,557000
Honda Jazz,Honda,Mumbai,2016,36158,Petrol,Manual,1,0,1199,90,5.0,420000
Tata TIGOR,Tata,Mumbai,2022,24490,CNG,Manual,1,0,1199,73,5.0,781000
Renault Kwid,Renault,Mumbai,2016,26172,Petrol,Manual,1,0,799,54,5.0,254000
Volkswagen Polo,Volkswagen,Mumbai,2021,21543,Petrol,Automatic,1,0,999,110,5.0,966000
Honda City,Honda,Mumbai,2011,65495,Petrol,Automatic,2,0,1497,118,5.0,271000
Hyundai Eon,Hyundai,Mumbai,2014,40750,Petrol,Manual,1,0,814,56,5.0,219000
Maruti XL6,Maruti,Mumbai,2022,9626,Petrol,Manual,1,0,1462,103,6.0,967700
Renault TRIBER,Renault,Mumbai,2021,24621,Petrol,Manual,1,0,999,72,7.0,643000
Maruti Wagon R 1.0,Maruti,Mumbai,2017,34793,Petrol,Manual,1,0,998,68,5.0,394000
Maruti Baleno,Maruti,Mumbai,2016,56794,Petrol,Manual,1,0,1197,84,5.0,497000
Maruti Swift,Maruti,Mumbai,2018,41110,Petrol,Automatic,1,0,1197,83,5.0,529000
Volkswagen Polo,Volkswagen,Mumbai,2015,25999,Petrol,Manual,3,0,1198,75,5.0,371000
Maruti Alto 800,Maruti,Mumbai,2014,12544,CNG,Manual,1,0,796,48,5.0,244000
Renault Duster,Renault,Mumbai,2013,59697,Diesel,Manual,1,0,1461,110,5.0,376000
Maruti Dzire,Maruti,Mumbai,2017,69704,Diesel,Automatic,1,0,1248,75,5.0,587000
Maruti Ertiga,Maruti,Mumbai,2015,52143,CNG,Manual,3,0,1373,82,7.0,577000
Hyundai i20,Hyundai,Mumbai,2013,79892,Petrol,Manual,1,0,1197,84,5.0,298000
Maruti Baleno,Maruti,Mumbai,2017,57626,Petrol,Manual,1,0,1197,84,5.0,471000
Honda City,Honda,Mumbai,2011,89211,Petrol,Manual,1,0,1497,118,5.0,278100
Ford Ecosport,Ford,Mumbai,2017,55612,Diesel,Manual,1,0,1498,101,5.0,569000
Tata Tiago,Tata,Mumbai,2018,90317,Petrol,Manual,1,0,1199,85,5.0,405000
Honda City,Honda,Mumbai,2011,90143,Petrol,Manual,2,0,1497,118,5.0,253700
Maruti Wagon R 1.0,Maruti,Mumbai,2015,30014,CNG,Manual,1,0,998,59,5.0,354000
Hyundai Creta,Hyundai,Mumbai,2016,56586,Petrol,Manual,2,0,1591,123,5.0,665000
Tata Tiago,Tata,Mumbai,2021,42528,Petrol,Automatic,2,0,1199,86,5.0,528000
Maruti Dzire,Maruti,Mumbai,2017,92803,Diesel,Manual,1,0,1248,75,5.0,619000
Maruti Baleno,Maruti,Mumbai,2017,73649,Diesel,Manual,1,0,1248,75,5.0,556000
Hyundai Xcent,Hyundai,Mumbai,2016,95851,Petrol,Manual,3,0,1197,83,5.0,338000
Honda City,Honda,Mumbai,2016,83615,Petrol,Manual,1,0,1497,119,5.0,533000
Toyota URBAN CRUISER,Toyota,Mumbai,2022,34486,Petrol,Automatic,1,0,1462,105,5.0,989000
Honda City,Honda,Mumbai,2015,73939,Petrol,Manual,2,0,1497,119,5.0,446000
Maruti S PRESSO,Maruti,Mumbai,2020,66992,CNG,Manual,1,0,998,57,4.0,399000
Maruti Baleno,Maruti,Mumbai,2018,88309,Petrol,Automatic,1,0,1197,84,5.0,564000
Hyundai Creta,Hyundai,Mumbai,2018,27420,Petrol,Manual,1,0,1591,122,5.0,983200
Honda Amaze,Honda,Mumbai,2019,55833,Diesel,Automatic,1,0,1498,80,5.0,715700
Maruti Ciaz,Maruti,Mumbai,2014,60880,Diesel,Manual,1,0,1248,92,5.0,502000
Mahindra XUV500,Mahindra,Mumbai,2017,57449,Diesel,Automatic,1,0,2179,140,7.0,1138000
Maruti Baleno,Maruti,Mumbai,2017,46897,Petrol,Automatic,2,0,1197,84,5.0,525000
Hyundai AURA,Hyundai,Mumbai,2021,16343,CNG,Manual,1,0,1197,69,5.0,706000
Maruti Dzire,Maruti,Mumbai,2017,36258,Diesel,Automatic,2,0,1248,75,5.0,614000
Hyundai VENUE,Hyundai,Mumbai,2019,113669,Petrol,Automatic,1,0,998,120,5.0,810000
Maruti Ciaz,Maruti,Mumbai,2019,11299,Petrol,Manual,1,0,1462,105,5.0,694000
Maruti Celerio,Maruti,Mumbai,2017,27882,Petrol,Manual,1,0,998,68,5.0,399000
Nissan Micra,Nissan,Mumbai,2013,36761,Petrol,Automatic,1,0,1198,77,5.0,337000
Hyundai i20,Hyundai,Mumbai,2011,31724,Petrol,Manual,2,0,1197,80,5.0,237000
Maruti Wagon R 1.0,Maruti,Mumbai,2015,40716,Petrol,Manual,1,0,998,68,5.0,318000
Maruti S PRESSO,Maruti,Mumbai,2022,31772,CNG,Manual,1,0,998,60,4.0,488100
Hyundai GRAND I10 NIOS,Hyundai,Mumbai,2020,11709,Petrol,Automatic,1,0,1197,83,5.0,697000
Hyundai Creta,Hyundai,Mumbai,2016,48962,Petrol,Manual,1,0,1591,123,5.0,700000
Hyundai AURA,Hyundai,Mumbai,2020,53948,CNG,Manual,2,0,1197,69,5.0,625000
Renault Kwid,Renault,Mumbai,2017,16656,Petrol,Automatic,1,0,999,68,5.0,316000
Hyundai i20,Hyundai,Mumbai,2012,54639,Petrol,Manual,1,0,1197,84,5.0,299000
Hyundai Creta,Hyundai,Mumbai,2021,47485,Petrol,Automatic,2,0,1353,140,5.0,1415000
Maruti Ertiga,Maruti,Mumbai,2017,44741,Diesel,Manual,1,0,1248,90,7.0,887000
Hyundai Xcent,Hyundai,Mumbai,2015,33329,CNG,Manual,1,0,1197,83,5.0,405000
Honda Jazz,Honda,Mumbai,2015,89508,Petrol,Manual,1,0,1199,90,5.0,397000
Honda BR-V,Honda,Mumbai,2017,40830,Petrol,Manual,1,0,1497,119,7.0,674000
Maruti Ertiga,Maruti,Mumbai,2013,41016,Petrol,Manual,2,0,1373,95,7.0,550000
Hyundai Grand i10,Hyundai,Mumbai,2014,29810,Petrol,Manual,2,0,1197,83,5.0,306000
Renault Kwid,Renault,Mumbai,2018,38122,Petrol,Automatic,1,0,999,68,5.0,361000
Maruti Baleno,Maruti,Mumbai,2020,20162,Petrol,Manual,1,0,1197,83,5.0,638000
Skoda Rapid,Skoda,Mumbai,2016,48861,Diesel,Automatic,1,0,1498,105,5.0,543000
Tata TIGOR,Tata,Mumbai,2022,14310,Petrol,Manual,1,0,1199,86,5.0,671000
Hyundai Creta,Hyundai,Mumbai,2017,82309,Diesel,Manual,2,0,1582,128,5.0,805000
Mahindra XUV500,Mahindra,Mumbai,2017,66595,Diesel,Automatic,1,0,2179,140,7.0,793000
Maruti Ciaz,Maruti,Mumbai,2016,74505,Petrol,Manual,1,0,1373,92,5.0,581000
Hyundai Elite i20,Hyundai,Mumbai,2015,33688,Petrol,Manual,1,0,1197,83,5.0,475000
Tata TIGOR,Tata,Mumbai,2017,30105,Petrol,Manual,1,0,1199,85,5.0,449000
Hyundai i20,Hyundai,Mumbai,2013,37973,Petrol,Manual,3,0,1197,84,5.0,278000
Honda Amaze,Honda,Mumbai,2018,20920,Petrol,Automatic,1,0,1498,80,5.0,633000
Mahindra XUV500,Mahindra,Mumbai,2018,76206,Diesel,Manual,1,0,2179,155,7.0,1096000
Volkswagen Ameo,Volkswagen,Mumbai,2017,86579,Diesel,Automatic,1,0,1498,110,5.0,514000
