Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Hyundai i20 Active,Hyundai,Chennai,2016,51644,Petrol,Manual,1,0,1197,83,5.0,601000
Hyundai Grand i10,Hyundai,Chennai,2014,51421,Petrol,Automatic,1,0,1197,83,5.0,414000
Honda City,Honda,Chennai,2020,33926,Petrol,Automatic,2,0,1497,119,5.0,1054000
Hyundai Creta,Hyundai,Chennai,2018,32729,Petrol,Manual,2,0,1591,123,5.0,782000
Hyundai i20,Hyundai,Chennai,2012,73260,Petrol,Manual,2,0,1197,84,5.0,337000
Tata Safari,Tata,Chennai,2023,6468,Diesel,Automatic,1,0,1956,170,7.0,1955000
Hyundai Grand i10,Hyundai,Chennai,2016,36946,Petrol,Automatic,1,0,1197,83,5.0,462000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2019,43440,Petrol,Automatic,1,0,1197,83,5.0,591000
Hyundai VENUE,Hyundai,Chennai,2019,19025,Petrol,Manual,1,0,1197,83,5.0,694000
Hyundai NEW SANTRO,Hyundai,Chennai,2019,45300,Petrol,Manual,1,0,1086,69,5.0,495000
Tata Tiago,Tata,Chennai,2017,8883,Petrol,Manual,1,0,1199,85,5.0,466000
Volkswagen Polo,Volkswagen,Chennai,2022,31128,Petrol,Automatic,1,0,999,110,5.0,830000
Honda City,Honda,Chennai,2018,27818,Petrol,Automatic,2,0,1497,119,5.0,831000
Mahindra TUV300,Mahindra,Chennai,2018,51656,Diesel,Manual,2,0,1493,100,7.0,769000
Maruti Wagon R 1.0,Maruti,Chennai,2015,40752,Petrol,Manual,1,0,998,68,5.0,359000
Tata PUNCH,Tata,Chennai,2023,14771,Petrol,Manual,1,0,1199,86,5.0,852000
Honda City,Honda,Chennai,2016,57586,Petrol,Manual,1,0,1497,119,5.0,599000
Toyota Innova Crysta,Toyota,Chennai,2022,25043,Diesel,Manual,2,0,2393,150,7.0,1795000
Maruti Baleno,Maruti,Chennai,2016,80251,Petrol,Manual,1,0,1197,84,5.0,536000
Ford Ecosport,Ford,Chennai,2018,83697,Diesel,Manual,2,0,1498,101,5.0,719000
Hyundai VENUE,Hyundai,Chennai,2022,26899,Petrol,Manual,1,0,998,120,5.0,983000
Maruti Vitara Brezza,Maruti,Chennai,2017,57761,Diesel,Manual,2,0,1248,90,5.0,708000
Honda Amaze,Honda,Chennai,2014,54271,Petrol,Manual,1,0,1198,88,5.0,414000
Hyundai Creta,Hyundai,Chennai,2019,68019,Petrol,Manual,1,0,1591,123,5.0,1100000
Maruti Dzire,Maruti,Chennai,2020,62438,Petrol,Manual,1,0,1197,90,5.0,767000
Skoda Rapid,Skoda,Chennai,2018,50613,Petrol,Manual,1,0,1598,105,5.0,767000
Maruti Alto 800,Maruti,Chennai,2015,31361,Petrol,Manual,1,0,796,48,5.0,287000
Renault TRIBER,Renault,Chennai,2021,12741,Petrol,Automatic,2,0,999,72,7.0,587000
Maruti Celerio,Maruti,Chennai,2014,70820,Petrol,Manual,2,0,998,68,5.0,342000
Hyundai Verna,Hyundai,Chennai,2018,56102,Petrol,Automatic,1,0,1591,123,5.0,914000
Maruti Baleno,Maruti,Chennai,2022,19025,Petrol,Manual,1,0,1197,90,5.0,743000
